artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Carlos Y Jose,El Patron Mayor,2012,2010,1,0,,"Llegó el patron de patrones
todos quieren saludarlo
le sobran las atenciones
y no hallan donde sentarlo
se estorban unos con otros
al momento de cuidarlo.

El llamado es para aquellos
los que trabajan conmigo
cuidense de las madrinas
que son buenos pal soplido
la hierba tiene mercado
en los Estados Unidos.

Lleven sus cargas señores
despues me traen el dinero
yo quiero cuentas exactas
billetes del extranjero
él que se pase de listo
tendrá una cifra su cuero.

Ami me cuesta dinero
para comprar esa droga
no me importa si se cae
la palabra es la que atora
pongan los pies en la tierra
reconociendo al malora."
Grupo Exterminador,Con Los Huevos En Las Manos,2014,2010,1,0,,"Huevos, huevos, hueeevoooos, lleve sus huevos
Agárrame la palabra ahorra que ando de oferta
Caray me cae que esto no es vida, nadie quiere mis huevos abuelo
Pues pa' que estás con tus huevos pa' arriba y pa' abajo
Deja de estartelos rascando mejor amarrate uno, y la mitad del otro
Y pégate pal norte a la mejor ahí si te va bien
Si aver si me mandas para mi tabaquito, o ya de perdis para mi Mary
Juana, tráeme mi bastón

Con los huevos en la mano me paraba en las esquinas
No me avergüenzo decirlo porqué andaba yo en la ruina
Por eso andaba vendiendo el producto de gallina

Un día me invito un amigo que nos fuéramos de alambre
Y le estoy agradecido que viniera a sonsacarme
Con el negocio de huevos me andaba muriendo de hambre

Con los huevos en la mano anduve cuando era chico
Deseando lo que otros tienen con hambre de hacerme rico
Y le entre al negocio chueco para salir de perico

Cuando vine a California con mucha hambre de dinero
Anduve de lava platos y luego fui cocinero
Con mis fritangas del diablo, como disfrutan los güeros

Yo sé qué tarde o temprano me van a caer encima
Pero los tengo bien puestos y grandes los de gallina
Ahí tengo un cuerno de chivo pa' ver que gallo se anima

Soy traficante de drogas aúnque no soy número uno
Yo no ando con pensamientos la vendo no la consumó
No soy tan güey pa' enhiervarme, ni andarme tragando el humo

Con los huevos en la mano así me vio mucha gente
Pero las cosas cambiaron y ahora que me ven billetes
Nunca faltan los barberos que no hallan dónde ponerte"
"Edson Zúñiga ""El Norteño""",El Pervertido,2014,2010,1,9,,"¡Uah-uah-uah-uah!
Y como dijo un amigo:
""Esta es la historia de un amigo de un amigo""

Tengo un compa muy jalado y esto sí es literal
Se jala mucho la riata a dondequiera que va
Con vídeos de encueradas que tiene en el celular
Lo hace sorprendentemente a una gran velocidad

Se la jala en la mañana antes de irse a trabajar
Y una vez en la oficina se hace una puñeta más
A la hora de la comida para no desperdiciar
Con sus mecos se hace tacos pa' a su secre convidar

Le dicen, le dicen ""El Pervertido""
Porque anda viendo fundillos y camina por la calle, trae bien paradote el pito
Le dicen, le dicen ""El Pervertido""
Pues le gusta coleccionar todo lo que le pare la verga y empezársela a jalar, jalar, jalar

Con revistas de viejas que están en pelotas
Películas donde les dan por la cola
Pone lubricante pa' que le resbale
La mano en la verga y que llegue a chorrearse

Eso del lubricante me lo dijo un amigo de un amigo
Pero si le ponen poppers se siente más chingón

Este compa es un enfermo porque siempre lo verás
Debajo de la escalera para ver calzones nomás
Luego que llega del jale otra vez se la vuelve a jalar
Se duerme, luego despierta y se la jala una vez más

Tiene una novia bien gorda, viven juntos en su depa
Pero no coge con ella, pues, no le encuentra la pepa
Y como ella es de dinero, pues, por eso no la deja
Y la gorda que ni en cuenta, ah, qué vieja tan pendeja

Le dicen, le dicen ""El Pervertido""
Porque anda viendo fundillos y camina por la calle, trae bien paradote el pito
Le dicen, le dicen ""El Pervertido""
Pues le gusta coleccionar todo lo que le pare la verga y empezársela a jalar, jalar, jalar

Con revistas de viejas que están en pelotas
Películas donde les dan por la cola
Pone lubricante pa' que le resbale
La mano en la verga y que llegue a chorrearse

Le dicen, le dicen ""El Pervertido""
Porque anda viendo fundillos y camina por la calle, trae bien paradote el pito
Le dicen, le dicen ""El Pervertido""
Pues le gusta coleccionar todo lo que le pare la verga y empezársela a jalar"
Chalino Sánchez,El Pitallon,2012,2010,1,0,,"Voy a cantar un corrido me nace del corazon
Son los versos de un amigo muy querido en la region
Virgen Gonzales Quiroz le disen ""El Pitallon""
El rancho Laguna Seca lo vio nacer no lo olvido
Todos los alrededores ""El Pitallon"" es querido
Lo quidan y lo respetan por el modo que a tenido
En la ciudad Hermosillo prisionero lo tomaron
Y despues a Culiacan al Pitallon transladaron
5 anos estuvo preso pero libre lo dejaron
Hoy lo ven pasiar agusto gosando la libertad
Las amistades le sobran porque habla con la verdad
A la gente distinguida la trata con seriedad
Las mujeres y la banda siempre han sido su pasion
Y les dise el Pitallon que le sobra el corazon
Pa quererlas a toditas y sin haser distingsion
Siempre anda muy vien armado con escuadra y portadores
Su cuadril siempre relumbra la quiere pa' los traidores
O pal quien tiente El Gitillo o algunos de sus amores
Se despide el Pitallon con su tejana de lado
Es el hijo del pollero por algo salio aventado
Hijo de tigre pintito se a dicho y se a conprobado"
C-Kan,La Vida No La Tienes Comprada,2012,2010,1,0,,"Que vas a hacer si un día el sol no te calienta,
que voy a hacer si un día las balas me tientan,
si un día tu música, aplausos no despierta,
si vuelves a la calle y ya nadie te respeta,
enemigos por defender mis ideales,
amistades que se volvieron materiales,
un demonio a la izquierda que impulsa mis malas,
y un ángel a la derecha al que le corté las alas,
las ratas ya no quieren queso,
comieron traición por un par de pesos,
como Judas con un beso,
respeto ellos no saben de eso.

Un cazador distingue a una oveja de un lobo,
en zona de guerra no viven los bobos,
todos pelean y mueren por nada,
porque la vida no la tienes comprada.

La música es lo mio así que a quedarme con ella,
aunque me quede descalzo trataré de dejar huella,
porque una estrella,
en un cielo entre mas,
o puede brillar por siempre o puede ser fugaz,
mas,
cambiaría todo por David en este asiento,
mi abuelo en un concierto,
mi padre con su nieto,
siento gente que me juzga pero desconoce,
que chingados hacen hablando de mi ni me conocen,
conocen a C-kan mas no a Luis el solitario,
también tengo una vida, una casa, un armario,
con angustias únicas y problemas únicos,
y gracias a mi Rap también cuento con un público,
que me escucha,
que me dice lucha,
no vuelvas a la calle, la pistola y la capucha,
que hay muchas mas razones para creer,
mientras lata el corazón nunca me verán caer.

Duermo con arma cargada,
y la conciencia bajo la almohada,
despiertan los tiros en la madrugada,
porque la vida no la tienes comprada,
nada te avisa y la vista te engaña,
nada asegura despiertes mañana,
cuando te mueras no te llevaras nada,
porque la vida no la tienes comprada.

(Zimple)
Comprendí que la amistad es traicionera,
y que la traición viene de quien menos lo esperas,
date cuenta que la muerte a nadie espera,
y que todo se paga a fin de cuentas Dios entera,
estoy en esto porque para esto nací,
decidí el escenario, el publico y los beats,
salí de la nada y un día me puse a escribir,
sin saber que era capaz de conseguir sobresalir,
tengo pocos amigos o malos que están virados,
aquellos que les duele ver lo que he logrado,
se ocupa huevos, fuerza, respeto y coraje,
el saber de calle para dar algún mensaje,
nunca imagine a mi gente coreando un tema,
yo soy de esa gente que me hace valer la pena,
recuerda la vida no la tienes comprada,
y hasta el mas hinchado se lo carga la chingada.

Duermo con arma cargada,
y la conciencia bajo la almohada,
despiertan los tiros en la madrugada,
porque la vida no la tienes comprada,
nada te avisa y la vista te engaña,
nada asegura despiertes mañana,
cuando te mueras no te llevaras nada,
porque la vida no la tienes comprada.

(C-kan)
Estoy convencido me cuidan ángeles del cielo,
mi prima, mi tío, mi padre, mi abuelo y quizá,
sin su bendición ya hubiera muerto,
hoy en día la vida vale una bala y es muy cierto,
un desierto de envidias en busca de mi sed,
mientras Dios me dice al odio no pierdas la fe,
y jura pelear aunque la lucha sea dura,
porque los golpes se curan pero,
el respeto perdura por siempre,
gente que vuelve es importante y,
pueden traicionarte para tomar el volante,
de un coche que corre deprisa y sin frenos,
de un cuarto a solas de mil conciertos llenos,
bendice a mis amigos le pido a mi virgencita,
y cuida a mis enemigos ellos si lo necesitan,
y si mi cita con la muerte se coloca,
que sea lo que Dios quiera el nunca se equivoca.

Duermo con arma cargada,
y la conciencia bajo la almohada,
despiertan los tiros en la madrugada,
porque la vida no la tienes comprada,
nada te avisa y la vista te engaña,
nada asegura despiertes mañana,
cuando te mueras no te llevaras nada,
porque la vida no la tienes comprada.

Porque si lo escribes, suena real si lo vives,
Da' real family Mobsta,
aqui no hay lugar pa' la traición,
trabajamos en familia,
misma sanger, mismo corazon,
el tiempo nos dará la razón,
Zimple,
Don C"
Valentín Elizalde,Clave Privada,2013,2010,1,0,,"Dicen que me andan buscando que me quieren agarrar,
ruéguenle a Dios no encontrarme porque les puede pesar,
mi gente se me enloquece cuando le ordeno matar.

Ya mucho tiempo fui pobre, mucha gente me a humillado,
empecé a ganar dinero, las cosas están volteadas,
ahora me llaman patrón, tengo mi clave privada.

Yo me paseo por Guasave en mi cheyene del año,
dos hombres en la cajuela con un cuerno en cada mano,
de vigilancia dos carros por si sucede algo extraño.

Voy a seguir trabajando mientras tenga compradores,
en los estados unidos allá existen los mejores,
compran cien kilos de polvo, como comprar unas flores.

Quiero mandar un saludo, a toditos los presentes,
amigos que están conmigo, y también a los ausentes,
brindemos por las mujeres, las llevo siempre en mi mente.

Mi orgullo es ser sinaloense, lo digo donde yo quiero,
estado de muchos gallos, que se encuentran prisioneros,
pero este gallo es más gallo, les canta en su gallinero.

Pongan cuidado señores, andan buscando la muerte,
el miedo no lo conozco, para eso no tuve suerte,
soy del cerca de Culiacán, tierra de puros valientes."
Los Tigres Del Norte,Pacas De A Kilo,2014,2010,1,0,,"Me gusta andar por la sierra
Me crie entre los matorrales
Ahí aprendí a hacer las cuentas
Nomás contando costales
Me gusta burlar las redes
Que tienden los federales

Muy pegadito a la sierra
Tengo un rancho ganadero
Ganado sin garrapatas
Que llevo pa'l extranjero
Qué chulas se ven mis vacas
Con colitas de borrego

Los amigos de mi padre
Me admiran y me respetan
Y en dos y trecientos metros
Levanto las avionetas
De diferentes calibres
Manejo las metralletas

El Tigre a mí me acompaña
Porque ha sido un gran amigo
Maestro en la pista chica
Además, muy precavido
Él sabe que en esta chamba
No es bueno volar dormido

Ah-ja, Sinaloa

Por ahí andan platicando
Que un día me van a matar
No me asustan las culebras
Yo sé perder y ganar
Ahí traigo un cuerno de chivo
Para el que le quiere entrar

Por el negocio que tengo
Donde quiera me paseo
No me gusta que presuman
Tampoco me miren feo
Me gusta que me platiquen
Pero no todo les creo

Los pinos me dan la sombra
Mi rancho pacas de a kilo
Soy mediano de estatura
Amigo de los amigos
Perdonen que no acostumbro
Decirles mis apellidos

Adiós, sierra de Coahuila
De Sinaloa y Durango
De Sonora y Tamaulipas
Chihuahua te andas quedando
Si me quieren conocer
En Juárez me ando paseando"
Los Cadetes De Linares,Juanita Y Miguel,2013,2010,1,12,,"Eran novios Juanita y Miguel
Y se amaban con todo el cariño
En su pecho llevaban guardado
Un amor que no había existido

En la plaza, en el cine, en el baile
Siempre juntos andaban los dos
De la mano paseaban sonrientes
Se adoraban con fuerte fervor

A Juanita y Miguel invitaron
A un baile en un rancho lejano
Y Juanita bailaba y bailaba
Y a Miguel lo dejaba plantado

A Juanita le decía Miguel
No seas mala, no sigas bailando
Y Juanita sonriendo le dijo
Bailaré con todos los del rancho

Al instante sacó su pistola
Con coraje y despecho Miguel
Seis balazos partieron el pecho
De Juanita porque le fue infiel

Con su cuerpo y brazos en cruz
En un charco se sangre quedó
Y Miguel al mirarla en el suelo
Un balazo también él se dio"
Alemán & DJ Phat,La Doble Rimaldita,2014,2010,1,9,,"Baja California Sur

Es un pandillero rapero me llamo Ale-malandro
Tumbo el cantón con el micro a donde quiera que entro
La gente sabe represento al centro
¿Quien va pegarse el tiro yo me aviento?

Alemán de apellido también de rapero
La Baja Sur, Cabo San Lucas, Vicente Guerrero
La calle que me vio crecer con todo el chamaquero
Lero lero a.k.a. el mero, mero

El que se forja ese se prende primero
Y el que lo prende rola para la derecha culero
La vida es una perra, yo soy un perro
Nos llevamos muy bien y aunque no quiera se lo entierro

A huevo si me aferro del cincho, sale
Por que todo lo que se hace con esfuerzo siempre vale
Hablo del rap de calle 100% fino
De majestuosa clase, bañado en pieles de platino

Estás en mi zona, la zona que domino
Crecí demasiado y no tomé ni un Danonino
Andaba en el barrio fumando los mejores pinos
Por eso solo reales gangsters tengo de padrinos

Ya sabes que aquí no hay puto reggaetón
Y esas mierdas que parecen rap pero no lo son
Ni no serán
Escucha al perro pastor alemán

Ya llego la doble rima, yeh, Alemán con el Dj-Phat
Estás viendo en la tarima, los perros que ladran el mejor rap, yeh
Ya llego la doble rima, ah, Alemán con el Dj-Phat
Estás viendo en la tarima, los perros que ladran aquí el mejor rap

Que siga la peda, ahorita no hay toque de queda
Sigamos cotorreando en la bolsa un toque me queda
Pinche Leba, tu música no eleva
Ni siquiera aunque fume chronic, tequila, beba, ""san locos foreva""

Mi clica está brava
Alemán soy un volcán provoca escupo lava
Mi gente te clava allá por el pacífico
No se andan con juegos, diario peligra tu físico

No seas ridículo, estás haciendo el oso
Con ese pedazo de rap asqueroso
Mocoso falso, como Laura Bozzo
No sirves pa chalan menos pa patron de negocio

Socio, aguecando el ala
Ya no estés triste saca otra carnala
Y feliz, el mundo es de colores pero yo ando bien gris
Matando MC's cómo si fueramos kill and bill

Ya lo sabes, el cuchillo va en contra de tu filero
Y te truenan las bocinas y al rato va a ser tu cuero
Para ser sincero, no creo que exista
Otro rapero como yo y este tornamesista
Rayando platos encima de puras grandes pistas
Es la doble rima hommie pon tus manos listas

Ya llego la doble, rima Alemán con el Dj-Phat
Estás viendo en la tarima, los perros que ladran el mejor Rap
Ya llego la doble rima Alemán con el Dj-Phat
Estás viendo en la tarima, los perros que ladran aquí el mejor Rap

Alemán
DJ Phat
Alemán, DJ Phat
Doble Rimaldita
Pase de abordar"
Chalino Sánchez,Rafael Villarreal,2012,2010,1,0,,"Al tono de un bajo sexto voy a empezar a cantar
el corrido de un amigo que les voy a presentar
es Rafael Villareal un joven y a todo dar

Ejido revolución tu te cubriste de gloria
cuando Rafa vino al mundo lo tengo aquí en mi memoria
el 24 de octubre sesenta y ocho es historia

Muy jovencito salio tal ves a buscar la vida
y se salio a navegar dejo su tierra querida
ahora son mas de cuatro los que le tienen envidia

Es Rafael Villareal hombre de buen corazón
nunca carga pistoleros solamente a Pascualeon
ese es su fiel compañero su primo de estimación

Aquel rancho de la flecha muy seguido lo visita
desde el valle del carrizo en un marquis el transita
al rancho las higuerias va a ver una jovencita

Diez milímetros se llama la escuadra que siempre porta
dice Rafa Villareal la quiero pa' el que me estorba
cuídense mis enemigos porque a mi el valor me sobra."
Millonario & W. Corona,De La Calle Soy,2012,2010,1,9,,"De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Lo tiro a la chola, calló a la bola
Te ardió la cola
Cuando supiste con quién está
Firmado el Corona
Soy de la banda que se envenena
Para los barrios y las fadelas
Los vecindarios, para mi tierra
Aunque las mafias ande en guerra
Pow pow, se escucha la matraca, ta
Sigue la mata dando pa' dela'
Soy de los pocos de los que suenan
Un talento más de la calle que
No encuentras en la escuela
Yo lo llevo en la vena, sigo callejero puta
Como el Ferras
Los que andan prendidos es que son de Babilón
Puro bandido
Loco de a tiro poniendo arriba Nuevo León
Con los chidos de este pedo
Somos puro callejero de los buenos
De los que andan controlando y
Rifando este pinche juego
De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Perro sigo, callejero
No estoy hecho pa'l encierro
La familia es lo primero y
Andamos tras el dinero
El rapero del marihuanero
Vivo entre los cerros con mis pandilleros
Yo les digo ""fierro"" y ellos ejecutan
No me hacen preguntas, tampoco se asustan
Putas vienen y me buscan
Yo les doy lo que les gusta
Las agarro de las greñas mientras
Me hacen una rusa
Se insinuan, se me ofrecen, no presumo
Soy del trece les di lo que se merecen
Pa' que vean quién es el jefe
Hoy mira dónde estoy y dónde
Quedó el maricón del Toy
Hay mucho farsante por 'onde yo voy
Pero de a deveras sabe de 'ónde soy
Vamos convoys, fumo blunt con mois
Cuando inhalo cois
Dile a mis homeboys que en el barrio estoy
Con los ojos colorados pues ya saben que
De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Yo sé lo que tengo para mí
Esto no es nuevo, soy la chica sexy
Sobre el beat yo te entretengo
En cada rima alzo al vuelo
Lo hago pa' la calle, hago que se estalle
Trae el vino Reyes para que me raye
Me gustan los tatuajes, rimo con coraje
Y no dejo que esto pare
Ahora la banda ya grita sube la adrenalina
Hago rap desde niña así ha sido mi vida
Pura diversión, acción con el microphone
En on, aquí en Babilón ya estoy
Y en la pista de baile
Todas las manos al aire
Y dame hasta que el cuerpo aguante
No importa cómo esté afuera
Aquí la fiesta está buena
Hago el amor no la guerra
Y no me bajan de perra
Y sigo siendo la buena
De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Todo el mundo, cualquiera
Si usted supieran cuanta fiera
Cuanta balacera
Todos los que crecen y rifan aquí y afuera
Disfrutando y sufriendo en sus aceras
Madres en vela la noche entera
Rezan a capela o la calavera
Parece que sueñas lleno de señas
Leyendas urbanas sureñas
La marca del barrio es la dueña
Desde chicos se enseña
Por las buenas o a la malagueña
Es que más avanza el que más la truena
Lo que suena por la antena, solo lo más venas
Además mi barrio no es igual
A todos los demás
Pa' que sepan como fui, marihuano cursi
En la calle crecí y ahí quiero morir
De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Entre calles y banquetas vivo
En el coto loco loco sigo
Entre plumas y libretas, morritas coquetas
Perros que se fletan chido
Caminándole sin miedo voy
Siempre tirando mi flow
De roll en el ranflón
Con pura perrita de esas que
Bailan en el tablón
Y aquí sigo prendido con la bandera
Viajando entre la humareda
Disfrutando esta loquera
Yo sigo sincero pa'l frente, sin detenerme
Locochón hasta la muerte
Vato, también de la calle soy y no lo niego
Sigo rimando con mi estilo pandillero
Soy bien fiestero y no se diga mujeriego
Si quieres verlo aquí se toma luego luego
Le damos re fuego y luego nos vamos
Ya sabes que aquí por la fiesta no paramos
Callejeros, raperos y mexicanos
Casa Babilonia rifa y la representamos
De la calle soy, soy pandillero y vago
De la calle soy, soy peleonero y vengo
De la calle soy, la gente sabe que yo
De la calle soy, de la calle soy
Yo soy de la calle
Así que está culero para que me callen
No soy como usted, solo me sale
Digo lo que quiero y me vale madre
No me quiebro aunque usted me dispare
Tengo los nervios de acero, más no se compare
Tengo cincuenta canciones
Y hace que niñas me avienten calzones
Tengo cincuenta canciones
Por eso me envidian muchos cabrones
Pa' parecerte a mí, te faltan millones
Niñas saquen, morderé los melones
Abrochen sus cinturones
Porque llegaron los meros felones
Guardias, échenmelo pa' los leones
Locotes, picudos, tumbados, pelones
Puro bandolón, la calle está cerrada
Aquí donde se tienen huevos o
Te agarran de bajada
La poli' no te lleva, los arreglan de volada
Se escuchan los disparos y
Huele a carne quemada
De la calle soy, soy pandillero y vago
(de la calle soy)
De la calle soy, soy peleonero y vengo
(pandillero y vago)
De la calle soy, la gente sabe que yo
(de la calle soy)
De la calle soy, de la calle soy
(pandillero y vago)
De la calle soy, soy pandillero y vago
(de la calle soy)
De la calle soy, soy peleonero y vengo
(pandillero y vago)
De la calle soy, la gente sabe que yo
(de la calle soy)
De la calle soy, de la calle soy
(pandillero y vago)
De la calle soy, de la calle soy
Pandillero y vago
De la calle soy, de la calle soy
Pandillero y vago"
Calibre 50,Escuela Del Virus Antrax,2012,2010,1,0,,"Fue entrenado pa' matar, levantar, torturar con estilo y con clase
Patrocino su carrera, sus gastos de escuela, el señor comandante
Se graduó con excelencia en colegio de calle, con título en mano
Varias empresas querían sus servicios pero él no buscaba trabajo

Cuatro años de aprendizaje, metido de lleno 12 horas al día
Sus maestros fueron maleantes, soldados, marinos y hasta ex-policías
Le sirvió el entrenamiento, y un enfrentamiento lo hizo debutar
Dejando hombres en el piso, con mensaje escrito se dio a respetar

Comenzó a ganar dinero, compro un plan de estudios y armo su academia
Impartió licenciaturas en armas, negocios y ajustes de cuentas
Rápido se hizo famoso y a la competencia la dejo detrás
Fue fundador y así es como inicio la escuela del virus ántrax

Y así suena Calibre 50, pariente

A Culiacán, Sinaloa, le mandan útiles del extranjero
Cuernos, granadas, bazucas, pecheras, capuchas pa' su magisterio
Su misión es formar y reclutar hombres leales que operen las calles
Que todos porten esa enfermedad del famoso virus incurable

Grandes jefes, empresarios, soldados, sicarios es lo que formamos
Hay respeto pa' la gente que no se involucra con nuestro trabajo
Todos esten al pendiente que pronto estaremos pisando el estado
10-4 toda mi gente, pa' que estemos listos pa' cualquier llamado"
Tino El Pingüino,S.O.S.,2013,2010,1,9,,"-Yea, yeah, yeah, yeah...-

S.O.S. estoy de vuelta en el juego
hijos de puta no se estresen
obvio vengo hasta el huevo
-digo-

Morra que tramas
me tiene hasta la madre
sino termino en tu cama
tengo un plan pa matarme

-hijos de p - hijos de p-

Estoy de vuelta en la mierda
black Leroy en los Drums
Mikey Nav en la mezcla
Fuck da Chris en el Ron
mi hombre Zaque en el Jack
Mario Stacks se la piensa

tengo un romance con la inercia
no creo que me alcance
para que pague mi despensa

pero taloneando 30 pesos
para comprar cerveza quiero
que después de cada estrofa
muevas la cabeza ñero

tu novio te pega como energúmeno
y ni es soltero pero tiene en el cajero
números de siete ceros

mierda tu vida es loable
y creeme que sera
la ultima que respires
no hables

resulto culpable
no me junto con nadie
solo estoy tratando
de llevarlo al punto Bob Marley

Mierda te sigo explotando
y es la misma pinche gente
en la que sigo confiando

porque yo soy tu antihéroe favorito
vonegut, legos, series y doritos
lo que te toca es Tino gracias
con suficiente coca
pa hacerte una rinoplastia

No no se, no me lo pregunte
de tantos malos deals y estar pensando en ti
pizarron y gis
tablaroca gris
el cielo azul pastel
mi viejo nemesis ."
El Komander,El Diablo,2013,2010,1,9,,"Y seguimos destapando la del XVlll pariente
Bien Amanecido viejo

Me la navego en culichi dando vueltas por la anaya,
De ves en cuando en Mazatlan pues también me gusta la playa,
Rodeado de varias morras de esas que son jaladoras,
A esas que les gusta pistear y al periquito le atoran,

Ya ando pedo ojos rojos bien trabado sigo amanecido,
Amarramos con mi troca, con mi rifle sigo echando tiros,

No se preocupen mis compas todo lo tengo arreglado,
Si se les arruga el cuero yo lo tengo bien planchado,

Mas bélico que nunca compa
Seguimos pisteando mija y puro pa'delante pariente

No tengo troca exclusiva tampoco arma preferida,
Troca tengo por montones y arma claro ni se diga,
Morritas tengo de sobra güeras blancas y morenas,
Billetes tengo en costales pa'comprar lo que se antoja

Llego coco bien trabado y en las noches sigo alucinando
Bien ondeado vuelto loco no recuerdo donde andan los wachos

Me sobra el parque que traigo por eso es que lo descargo
Me comienzo a acelerar cuando se me mete el diablo

Ya bien pedo vuelto loco bien trabado sigo amanecido,
Amarramos con mi troca, con mi rifle sigo echando tiros,

Me sobra el parque que traigo por eso es que lo descargo
Me comienzo a acelerar cuando se me mete el diablo

Por que esto no se acaba hasta que se acaba pariente,
Que rolen la Buchanan's viejo, fierro."
Los Tucanes De Tijuana,Gonzalo Inzunza,2014,2010,1,0,,"Pa' servirles, mi nombre es Gonzalo
Y mi hermano es mi brazo derecho
Aquí andamos y no nos rajamos
Trabajando y barriendo parejo
Muchos prefieren toparse al Diablo
Que toparse con el Macho Prieto

Los calibres 40 y 50
Los misiles y también bazucas
Son algunas de las herramientas
Que a mi gente y a mí más nos gustan
Porque cualquier blindaje atraviesan
Y en segundos las cuentas se ajustan

Soy compadre del Mayo Zambada
Y también del Chapito Guzmán
Siempre firme con las dos banderas
He ganado el respeto, ni hablar
El terreno que piso, controlo
Y al más gallo lo pongo a temblar
Si alguien duda, que me hable de frente
O que le caiga pa' Culiacán

Un boludo siempre tengo listo
Por si se ofrece alguna emergencia
Jets privados y todo mi equipo
A la orden de la gran empresa
Y seguimos al cien con El Niño
Con El Chapito y El MZ

Me acompaña gente de La Lima
Y también gente de La Morelos
Traigo pura plebada efectiva
Sinaloenses que no sienten miedos
Nos rifamos a diario la vida
Y yo al frente con mis compañeros

Soy amigo y soy muy derecho
Nomás que no me hagan enojar
Porque me sale lo Macho Prieto
Y balazos empiezo a tirar
Odio las injusticias, por cierto
Esas cosas conmigo no van
Soy El 11 y mi nombre es Gonzalo
100% cartel Culiacán"
