artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Los Huracanes Del Norte,El Parrandero,1997,"Peleaba de frente, con los federales",2,0,0,0,0,2,0,0,0,0,0
Calibre 50,De Sinaloa Para El Mundo,2012,"Me busca el gobierno, quieren agarrarme",0,0,0,0,0,2,0,0,0,0,0
Los Caminantes,Benito Canales,1984,Gritando los federales,0,0,0,0,0,1,0,0,0,0,0
Los Caminantes,La Mafia Muere,1984,Otros grandes también del gobierno,0,0,0,0,0,1,0,0,0,0,0
Antonio Aguilar,Pánfilo Natera,1984,Les dijo a los federales...,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes De Linares,Los Contrabandistas,1976,Bandidos contra la ley,0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,Juan Cantu,2012,Los agentes del gobierno,0,0,0,0,0,1,0,0,0,0,0
Calibre 50,El Burro,2012,Capoteandome al gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Jabalí,1997,la ley me esta protejiendo mas vale,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Jabalí,1997,los que a la ley le entregaron,0,0,0,0,0,2,0,0,0,0,0
"Peso Pluma, Luis R Conriquez",Siempre Pendientes,2022,Porque el gobierno es muy inteligente,0,0,0,0,0,2,0,0,0,0,0
Los Huracanes Del Norte,El Leon De La Sierra,1988,"Murieron los federales, en las manos de una fiera,",3,0,0,0,0,3,0,0,0,0,0
Los Huracanes Del Norte,La Fiera,1988,"Tres policías judiciales, que tanto lo atormentaron",1,0,0,0,0,3,0,0,0,0,0
Los Huracanes Del Norte,Ranchos Famosos,1997,"Pero a la mala, no respetan federales",0,0,0,0,0,2,0,0,0,0,0
Chalino Sánchez,El Dos Dedos,2012,Cuando vio a los federales,0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,Nacho Verduzco,2012,Un policía se llevó,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes De Linares,El Tartanero,1984,"""Este hombre es de mucha ley",0,0,0,0,0,0,0,0,0,0,0
Los Caminantes,Valentin De La Sierra,1984,En manos del gobierno,0,0,0,0,0,2,0,0,0,0,0
Los Caminantes,Benito Canales,1984,Viva el supremo gobierno,0,0,0,0,0,1,0,0,0,0,0
Calibre 50,Plebada Alterada,2012,Para la ley son el rey,0,0,0,0,0,1,0,0,0,0,0
Calibre 50,Plebada Alterada,2012,Si nos molesta la ley,0,0,0,0,0,1,0,0,0,0,0
Calibre 50,Renovar O Morir,2012,Esa es la ley de la vida,0,0,0,0,0,0,0,0,0,0,0
Los Huracanes Del Norte,Clave 7,1988,"Ninguna ley del gobierno, mi nombre podrá cambiar",0,0,0,0,0,3,0,0,0,0,0
Los Huracanes Del Norte,Clave 7,1988,"En el reten de la loma, estaban 100 federales,",0,1,0,0,0,1,0,0,0,0,0
C-Kan,El Llanto Del Inmigrante,2015,Pa esos a los que el gobierno considera,0,0,0,0,0,1,0,0,0,0,0
C-Kan,El Llanto Del Inmigrante,2015,De que la calle y el gobierno sea un desorden,0,0,0,0,0,1,0,0,0,0,0
C-Kan,El Llanto Del Inmigrante,2015,el enemigo es el gobierno Americano,0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,La Muerte Del Pela Vacas,2012,Perseguido por la ley,0,0,0,0,0,2,0,0,0,0,0
C-Kan,Mama Me Dijo Un Dia,2015,"No hay más reventones, balas ni problemas con la ley",2,0,0,0,0,1,0,0,0,0,0
C-Kan,Mama Me Dijo Un Dia,2015,Si lo fueron a casar o ya se lo cargo la tira,3,0,0,0,0,2,0,0,0,0,0
C-Kan,Mama Me Dijo Un Dia,2015,"Ellos quien llaman a la policía, no",0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,Nacho Verduzco,2012,La ley no se imaginaba,0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,Chico El Colorado,2012,"Tenia muchos enemigos siempre andaba bien armado, mucho miedo le tenian judiciales y soldados",1,0,0,0,0,2,0,0,0,0,0
Blnko,Siempre la Cago,2021,"Morra, tira paro y vuelve",0,0,0,0,0,0,0,0,0,0,0
Bad Bunny,Yo Visto Así,2021,"Si fuera bombero, me vistiera de policía",0,0,0,0,0,0,0,0,0,0,0
Bad Bunny,Dakiti,2021,"Y si tú me tira', vamo' a nadar en lo hondo (nadar en lo hondo)",0,0,0,0,0,0,0,0,0,0,0
Bad Bunny,Dakiti,2021,"Y si tú me tira', vamo' a nadar en lo hondo",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,La Recompensa,1996,Toditos los de la ley,0,0,0,0,0,1,0,0,0,0,0
Eme MalaFe,Así es la calle (Bonus Track),2024,"Que si fue la maña, que si es el gobierno",0,0,0,1,0,2,0,0,0,0,0
Pesado,La Chiva Colgada,2008,Amagando a los presente huyo de la policía,1,0,0,0,0,2,0,0,0,0,0
C-Kan,Mi Música Es Un Arma,2013,Por culpa de mi lírica una ficha pal' el gobierno,0,0,0,0,0,1,0,0,0,0,0
El Komander,Emilio Quintero,2013,El hombre dijo a la ley,0,0,0,0,0,2,0,0,0,0,0
Los Invasores De Nuevo Leon,Jesus Martinez,1985,burlando los federales,0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,El Gallo De San Juan,1985,Que solo a Dios y al gobierno,0,0,0,0,0,1,0,0,0,0,0
El Komander,La Mafia Se Sienta En La Mesa,2013,Platoclomo fue su ley,0,0,0,0,0,0,0,0,0,0,0
El Komander,La Vuelta Cargada,2013,Prendieron torretas varios federales,0,0,0,0,0,1,0,0,0,0,0
El Komander,La Vuelta Cargada,2013,Tal vez sea el gobierno,0,0,0,0,0,1,0,0,0,0,0
Luis Y Julian,Numero 585,1985,"Los agentes federales, sitiaron aquel lugar",2,0,0,0,0,2,0,0,0,0,0
Voz De Mando,Calibre 45,2013,Todo lo que sea gobierno,0,0,0,0,0,1,0,0,0,0,0
Voz De Mando,El Señor De Los Cielos,2015,Entre contras y gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes De Linares,Por Una Rencilla Vieja,1983,Era el brazo del gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Broncos De Reynosa,Clave 7,1983,"En el retén de la Loma, estaban 100 federales",0,0,0,0,0,1,0,0,0,0,0
C-Kan,Por El Mexicano,2015,mi gobierno me averguenza,0,0,0,0,0,1,0,0,0,0,0
C-Kan,Por El Mexicano,2015,la educacion no te la enseñan porque el gobierno te la vende,0,0,0,0,0,1,0,0,0,0,0
C-Kan,Quien Contra Mi,2015,Ve y preguntale al gobierno y los hommies en la penal,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,Me Gusta Lo Bueno,1983,Se que la ley me persigue,0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,Me Gusta Lo Bueno,1983,Lo queman los federales,0,0,0,0,0,2,0,0,0,0,0
Bad Bunny,La Canción,2021,Creo que tú jodes como la ley,0,0,0,0,0,0,0,0,0,0,0
Bad Bunny,La Canción,2021,Creo que tú jodes como la ley (uh),0,0,0,0,0,0,0,0,0,0,0
Alberto Vázquez,La Carcel De Cananea,1988,Al estilo americano,0,0,0,0,0,0,0,0,0,0,0
Alberto Vázquez,La Carcel De Cananea,1988,Me aprehendió la policía,0,0,0,0,0,2,0,0,0,0,0
Pedro Infante,Nacho Bernal,1988,Cuando el gobierno llegó,0,0,0,0,0,1,0,0,0,0,0
Pedro Infante,Nacho Bernal,1988,Me anda buscando la ley,0,0,0,0,0,1,0,0,0,0,0
Luis Perez Meza,El Barzon,1983,Tan sembrando muy a gusto tierras que les dio el gobierno,0,0,0,0,0,0,0,0,0,0,0
Los Alegres De Terán,El Ojo De Vidrio,1980,"Burlándose del gobierno, mataba muchos soldados",3,0,0,0,0,3,0,0,0,0,0
Elote El Barbaro,Esto Es México ,2015,"La Policía es de viseteria hay negocios ya sin garantía y nadie más confía, la feria rifa pero pero es una chinga obtener tantita y la mayoría se te va en pagar propinas . tanto impuesto, ISR, IVA",0,0,0,0,0,0,0,0,0,0,0
Elote El Barbaro,Esto Es México ,2015,"Damas, morras, rucas, sueldos, vivos, tontos, bisnes, presos, ratas, lacras, puercos chuecos, barrios, calles, cementerios, ESTO ES MÉXICO",0,0,0,0,0,0,0,0,0,0,0
Pedro Infante,Nacho Bernal,1988,Ahora se hacen a mi ley,0,0,0,3,0,0,0,0,0,0,0
Denilson,Sed De Ganar,2021,Le explico al policía antes de que este se corrompa,0,0,0,0,0,2,0,0,0,0,0
Carlos Y José,El Quemador,1988,Entre puros judiciales,0,0,0,0,0,1,0,0,0,0,0
Denilson,Lágrimas Y Sangre,2021,Arriba de un Mercedes esquivando a la ley,0,2,0,0,0,2,0,0,0,0,0
Gerardo Ortiz,Don Jesús,2021,Su rastro lo empezó a seguir el gobierno,0,0,0,0,0,2,0,0,0,0,0
Los Cadetes De Linares,El Asesino,1980,Y dicen me anda buscando la ley,0,0,0,0,0,2,0,0,0,0,0
Millonario,Inmortal,2015,"Tira de frente, si no es porque eres cobarde",1,0,0,0,0,0,0,0,0,0,0
Millonario,"Calle, Alcohol, Sexo y Placer",2015,Si viene la chota les cierro el zaguán,0,0,0,0,0,1,0,0,0,0,0
Millonario,Chingo De Cheve,2015,Ando bien caga palos y bien tira rollo,0,0,0,0,0,0,0,0,0,0,0
Millonario,Casco Nazi,2015,Me llevó la chota por culpa de un enriatado,0,0,0,0,0,1,0,0,0,0,0
Carlos Y José,Corrido De Manuel Lopez,1988,Si me han hablado de frente ya no fueran federales,0,0,0,0,0,2,0,0,0,0,0
Carlos Y José,Corrido De Manuel Lopez,1988,Mataron a Manuel Lopez los agentes federales,3,0,0,0,0,3,0,0,0,0,0
Carlos Y José,El Quemador,1988,Compareños judiciales,0,0,0,0,0,1,0,0,0,0,0
Millonario,Yo No Creo En la Democracia,2015,Chingos de carnales 'tán hasta la madre del gobierno,0,0,0,0,0,0,0,0,0,0,0
Millonario,Yo No Creo En la Democracia,2015,"Así es la vida, la ley nos la ensartan",0,0,0,0,0,0,0,0,0,0,0
Carlos Y Jose,El Capitan Fantasma,1980,"De la ley de Monterrey, de ella también te burlaste",0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,El Discipulo Del Diablo,2007,Se burlaba del gobierno,0,0,0,0,0,3,0,0,0,0,0
Los Tigres Del Norte,El Discipulo Del Diablo,2007,Del gobierno y de los narcos,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,La Fama De La Pareja,2007,quedando la ley burlada.,0,0,0,0,0,3,0,0,0,0,0
Tiro Loko,Al Tiro Loko,2020,"Andale güey, póngale play, soy como un rey impongo mi ley",0,0,0,0,0,0,0,0,0,0,0
Dharius,Espejismo,2020,"De la raza más prendida, de esos que siempre son ley",0,0,0,0,0,0,0,0,0,0,0
Kosmer,Brasil 99',2020,Pero lo que tengo es casi ley que lo comparto,0,0,0,0,0,0,0,0,0,0,0
Primero Company,Sean Kemp,2020,Choros a la tira vine a levantar las manos,0,0,0,0,0,0,0,0,0,0,0
Carlos Y José,Santos Cantu,1988,"""Soldados o judiciales, vengan a acabar conmigo""",0,0,0,0,0,1,0,0,0,0,0
Dharius,Arenosos,2020,"Rimas de ley, de Monterrey, pa' los locotes de todos los barrios",0,0,0,0,0,0,0,0,0,0,0
Los Tigres Del Norte,Por Ser Sinaloense,2007,Se k me busca el gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Polvo Maldito,1980,Los de la ley eran cinco.,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Polvo Maldito,1980,El gobierno americano,0,0,0,0,0,1,0,0,0,0,0
Kartel De Las Calles,Las Calles Me Llaman,2006,Siempre he sido tiro al blanco pa'la pinche policía,2,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,El Metro,2007,cuando el era de gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Jose Lopez,1980,Rival de la policía,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Jose Lopez,1980,Llegaba la policía,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Pistoleros Famosos,1980,Y uno que otro americano,0,0,0,0,0,1,0,0,0,0,0
Los Cadetes de Linares,Eleazar Del Fierro,1980,"Ya murió Eleazar Del Fierro, lo mató la policía",2,0,0,0,0,2,0,0,0,0,0
Ignacio Lopez Tarso,La Persecución De Villa,2007,se vistió de soldado americano,2,0,0,0,0,2,0,0,0,0,0
Pedro Infante,Jorge Negrete,2007,Te saludamos por ser de ley,0,0,0,0,0,0,0,0,0,0,0
Pedro Infante,Jorge Negrete,2007,Y te admiramos por ser de ley,0,0,0,0,0,0,0,0,0,0,0
Los Tigres Del Norte,Las Huellas Del Alacrán,2007,La ley le dijo al sujeto no tienes porque temblar,0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,Las Huellas Del Alacrán,2007,Un dia lo atrapoo la ley lo tuvieron que soltar porque no dejo una huella ni siquiera capilar,0,0,0,0,0,1,0,0,0,0,0
Adan Cruz & Lc Padrino,Trece Remix,2020,"Danzamos con lobos y si no tira, león",0,0,0,0,0,0,0,0,0,0,0
Carlos Y Jose,Corrido De La Chicharra,1978,Y la ley de nuevo león,0,0,0,0,0,0,0,0,0,0,0
Carlos Y Jose,Corrido De La Chicharra,1978,Adiós ley de Tamaulipas,0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,El Fantasma,2008,Ke se burle de su ley,0,0,0,0,0,0,0,0,0,0,0
Redimi2,Quién Contra Mí,2019,"Vivo por gracia, nunca por ley",0,0,0,0,0,0,0,0,0,0,0
Voz De Mando,El Macho y El Sangriento,2013,Guachitos y a federales,0,0,0,0,0,1,0,0,0,0,0
Voz De Mando,Maximo Nivel,2013,Lo mismo va pal gobierno si estan invadiendo,0,0,0,0,0,0,0,0,0,0,0
Chalino Sánchez,Fierro Bazan,2008,"al visitar a un amigo, lo aprendieron los federales",0,0,0,0,0,2,0,0,0,0,0
Chalino Sánchez,Fierro Bazan,2008,lo tenian prisionero por delitos federales,0,0,0,0,0,2,0,0,0,0,0
Los Cadetes De Linares,Hermanos Bocanegra,2008,"Lo que ante la ley, le pertenecía",0,0,1,0,0,1,0,0,0,0,0
Los Cadetes De Linares,La Fuga De Mazatlan,2008,Por que la ley donde quiera ahorita me anda buscando,0,0,0,0,0,1,0,0,0,0,0
Voz De Mando,Comandos del M.P. (500 Balazos),2013,Ya los del gobierno,0,0,0,0,0,1,0,0,0,0,0
Paulo Londra,Solo Pienso En Ti,2019,"Ahora viene el verano (yeah), te tira' una foto",0,0,0,0,0,0,0,0,0,0,0
Chalino Sánchez,Amador Garcia,2008,"para cobrarle la deuda, a esos falsos federales",0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Charro De Culiacán,1996,Al gobierno americano,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,Contrabando Y Traicion,1988,La policía solo hallo,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,Un Hombre De Ley,2007,Porque soy hombre de buena ley,0,0,0,0,0,0,0,0,0,0,0
Los Tigres Del Norte,Un Hombre De Ley,2007,En los retenes de federales,0,2,0,0,0,2,0,0,0,0,0
Cartel De Santa,Mira Quien Vuelve Al 100,2006,Vas con la policía y presumías que eras un pinche malandro,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Mas Vale Cholo,2007,La policía lo mira y lo saluda,0,0,0,0,0,1,0,0,0,0,0
Cartel De Santa,Si Son Bien Jotos ,2006,Le marcan a la chota y le dicen me pego Dharius,0,0,0,0,0,0,0,0,0,0,0
Cartel De Santa,México Lindo Y Bandido ,2006,"Te dejan en pelotas, te montan a la chota",0,0,0,0,0,0,0,0,0,0,0
Cartel De Santa,Hey Si Me Ven,2006,"Hey, si la ley me guacha por la calle dice: ""párate, wey""",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,Cris,2007,aun que la ley no lo quiera,0,0,0,0,0,2,0,0,0,0,0
Cartel De Santa,Conexión Vieja Escuela ,2006,Y de ley el pecador con con el tabacón,0,0,0,0,0,0,0,0,0,0,0
Cartel De Santa,Si Son Bien Jotos ,2006,Por si me tuercen los cuetes darles su mochada al chota,0,0,0,0,0,2,0,0,0,0,0
J Balvin,Arcoíris,2020,Ven pa' acá y rompamos la ley (-ey),0,0,0,0,0,0,0,0,0,0,0
J Balvin,Arcoíris,2020,Dame un poquito de tu e' le ley (wuu),0,0,0,0,0,0,0,0,0,0,0
J Balvin,Amarillo,2020,"La policía está molesta porque ya se puso buena la fiesta, pero",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,El Mz,2007,La ley quiere detenerlo,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Comando Negro,2007,La ley tiene su tarifa,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,El Comando Negro,2007,La ley se asusta y coopera,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Comando Negro,2007,Aunque el gobierno se aferra,0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,El Gato Felix,2003,Al gobierno hizo temblar,0,0,0,0,0,3,0,0,0,0,0
Los Tigres Del Norte,R. Uno,2003,También muchos federales,0,0,0,0,0,1,0,0,0,0,0
Antonio Aguilar,Justicia A Villa,2003,Porque el gobierno lo reconoció,0,0,0,0,0,1,0,0,0,0,0
Antonio Aguilar,Valentín De La Sierra,2003,"Cuando por su mala suerte, calló Valentín en manos del gobierno",0,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,Morir Matando,2003,Yo soy un hombre de ley,0,0,0,0,0,0,0,0,0,0,0
Los Tigres Del Norte,Morir Matando,2003,Morir matando es la ley,3,0,0,0,0,0,0,0,0,0,0
Chalino Sánchez,Por Una Rencilla Vieja ,2006,"Y el general Camarena, era el brazo del Gobierno",0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,El Diamante Negro,2007,ni los conrtas ni el gobierno,0,0,0,0,0,1,0,0,0,0,0
Joan Sebastian,Pancho Bigotes,1988,Los judiciales no le entran,0,0,0,0,0,2,0,0,0,0,0
Joan Sebastian,Pancho Bigotes,1988,Y que lo busca la ley,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Chemo Lopez,2007,"ahi varios federales al bajarse lo rodeaban,",2,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Manuel Borgia (El Mexicano),2007,Esta en manos del gobierno,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Manuel Borgia (El Mexicano),2007,El agente del gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Karis,2014,Tumbo varios del gobierno,0,0,0,0,0,3,0,0,0,0,0
Antonio Aguilar,Luis Pulido,2006,Pulido se tira un grito,0,0,0,0,0,0,0,0,0,0,0
Conjunto Primavera,La Celda 27 (En Vivo),2003,El gobierno de Durango,0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,Sócias De La Mafia,2003,"Abrieron fuego de pronto, la ley no se lo esperaba",3,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,Sócias De La Mafia,2003,En el mero malecón las rodeo la policía,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Soy De Durango,2003,La ley es de primitivo,0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,De México Soy,2003,Yo soy mexicano de muy buena ley,0,0,0,0,0,0,0,0,0,0,0
Grupo Marrano,Por Tus Pujidos Nos Pescaron,2003,Frente a un chingo de judiciales,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,El Espinazo Del Diablo,2003,Jamás será del gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,El Espinazo Del Diablo,2003,Es propiedad del gobierno?,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,Me Siguen Llamando El Jefe,2014,El gobierno está al pendiente,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,César Chávez ,2014,Y a los miles llevaron la policía,0,0,0,0,0,0,0,0,0,0,0
Los Tigres Del Norte,César Chávez ,2014,Promulgar la ley agrícola valieron,0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,El Más Bravo De Los Bravos,2014,Pregúntenselo al gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,"Julián Pérez (Tema De La Película ""Salvando Al Soldado Pérez"")",2014,Juan soldado americano,0,0,0,0,0,1,0,0,0,0,0
Alemán,Dealers,2020,"Puerco, chota, placa, siempre lejos de la policía",0,0,0,0,0,1,0,0,0,0,0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988,Del gobierno americano,0,0,0,0,0,1,0,0,0,0,0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988,Diez agentes federales,0,0,0,0,0,1,0,0,0,0,0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988,Que representa a la ley,0,0,0,0,0,1,0,0,0,0,0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988,Mataron dos judiciales,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Altos mandos del gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Comandante Metro 3,2014,Lo respetaba el gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Agente Del Gobierno,2014,Soy agente del gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Gente Del Cartel,2014,y aunque me sigue la ley,0,0,0,0,0,1,0,0,0,0,0
C-Kan,Vivo La Vida Cantando,2014,Y la policía afuera me anda buscando,0,0,0,0,0,2,0,0,0,0,0
C-Kan,Vivo La Vida Cantando,2014,"Y la policía afuera me anda buscando, (¿Por qué?)",0,0,0,0,0,2,0,0,0,0,0
C-Kan,Vivo La Vida Cantando,2014,"Que la policía afuera me anda buscando, (¿Pero cuando?)",0,0,0,0,0,2,0,0,0,0,0
C-Kan,Vivo La Vida Cantando,2014,"que la policía afuera me anda buscando, (¿Por qué?)",0,0,0,0,0,2,0,0,0,0,0
"""El Piporro""",El Ojo De Vidrio,2002,Burlándose del gobierno,0,0,0,0,0,3,0,0,0,0,0
"""El Piporro""",Chulas Fronteras,2002,Ya estoy dentro de la ley,0,0,0,0,0,1,0,0,0,0,0
MC Davo,No Hablemos De Lana,2014,Todo el que me tira come de mi champiñon,0,0,0,0,0,0,0,0,0,0,0
MC Davo,No Hablemos De Lana,2014,Que me diga aquel rapero que me tira cuanto gana,0,0,0,0,0,0,0,0,0,0,0
Grupo Exterminador,Contrabando En Los Huevos,2014,"Soy de la ley, no lo olvides",0,0,0,0,0,0,0,0,0,0,0
Grupo Exterminador,Contrabando En Los Huevos,2014,Lo alcanzó la policía,2,0,0,0,0,2,0,0,0,0,0
Grupo Exterminador,La Carrera Del Año,2014,Un partido americano desde que en,0,0,0,0,0,0,0,0,0,0,0
Cartel De Santa,Para Aquí O Para Llevar,2002,Donde operacion triunfo los usa y los tira,0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,El Centenario,1996,Lo persigue el gobierno gabacho,0,0,0,0,0,1,0,0,0,0,0
Peso Pluma,Mami,2024,Pues reportaron que cayó el gobierno,0,0,0,0,0,1,0,0,0,0,0
Alemán,Pinches Puercos,2018,A poco trae la maña de los putos federales,0,0,0,1,0,1,0,0,0,0,0
Alemán,Pinches Puercos,2018,"Apenas iba en la esquina y la puta chota me agarra, y yo",0,0,0,0,0,1,0,0,0,0,0
Alemán,Rucón,2018,Me gusta burlar las redes que tienen los federales,0,0,0,0,0,2,0,0,0,0,0
Alemán,Rucón,2018,Un chingo como tú que se tira' de felón,0,0,0,0,0,0,0,0,0,0,0
Pesado,El Rengo Del Gallo Giro,2008,Legítimo americano,0,0,0,0,0,0,0,0,0,0,0
Pesado,Gerardo Gonzalez,2008,Te vas de reynosa a lado americano,0,0,0,0,0,0,0,0,0,0,0
Valentin Elizalde,Pedro Avilez,2008,"Por el lado Americano,",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,Frontera Roja,1996,La ley con ellos copera,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Frontera Roja,1996,La ley combate las drogas,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Frontera Roja,1996,Judiciales y federales,0,0,0,0,0,1,0,0,0,0,0
Grupo Laberinto,Clave 7,1996,estaban 100 federales,0,0,0,0,0,1,0,0,0,0,0
Alemán,El Compa Ramiro,2018,Que le va a hablar a la chota,0,0,0,0,0,1,0,0,0,0,0
Beto Quintanilla,El Corrido de Los Mendoza,2000,Cuando lo pesco la ley con el cuerpo del delito,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,La Liebre,2002,el gobierno no te ayuda,0,0,0,0,0,0,0,0,0,0,0
C-Kan,Tirando Esquina,2014,"el gobierno te da hueso, porque come a tus constillas",0,0,0,0,0,0,0,0,0,0,0
C-Kan,Tirando Esquina,2014,"me tira la tira, la esquina de mi conecta",0,0,0,0,0,0,0,0,0,0,0
C-Kan,Viajando En Una Nube,2014,"gobierno encerrado y nosotros bien puestos,",0,0,0,0,0,0,0,0,0,0,0
C-Kan,Viajando En Una Nube,2014,"y los poquitos que no son tan puercos,",0,0,0,0,0,0,0,0,0,0,0
C-Kan,Viajando En Una Nube,2014,"de la policía que quiere verte en desgracia,",0,0,0,0,0,0,0,0,0,0,0
Junior H,Mente positiva,2020,"Ya prendio las luces, atrás viene un policía",1,0,0,0,0,2,0,0,0,0,0
Beto Quintanilla,El Jefe Belisario,2000,Comandantes federales,0,0,0,0,0,1,0,0,0,0,0
Beto Quintanilla,Juan Amaya,2000,y policía federal,0,0,0,0,0,1,0,0,0,0,0
C-Kan,Latinos Unidos,2014,Y a los cholos son los que persigue la chota,0,0,0,0,0,2,0,0,0,0,0
C-Kan,Latinos Unidos,2014,"Puercos vendidos, Coyotes bandidos",0,0,0,0,0,2,0,0,0,0,0
Los Cadetes De Linares,Traficantes,1998,y todos de buena ley,0,0,0,0,0,0,0,0,0,0,0
Grupo Exterminador,El Jefe de la Mafia,1998,También grandes del Gobierno,0,0,0,0,0,1,0,0,0,0,0
Chalino Sánchez,Eladio Felix,2002,Peleo con la policía,2,0,0,0,0,2,0,0,0,0,0
Los Tigres Del Norte,El Fin Del Mundo,2002,Pero no por que el gobierno,0,0,0,0,0,1,0,0,0,0,0
Los Tigres Del Norte,El Fin Del Mundo,2002,Quería burlar a la ley,0,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,El Jefazo,1998,Tal vez la ley no recuerde,0,0,0,0,0,1,0,0,0,0,0
Maluma,Ave María,2024,La tengo esposada en la cama como si fuera policía,0,0,0,0,0,0,0,0,0,0,0
Skool 77,Esperanza,2019,"En quien confiar hoy en día, me asusta la policía",0,0,0,0,0,0,0,0,0,0,0
Beto Quintanilla,Mauro Garcia,2000,Burlando a la policía,0,0,0,0,0,2,0,0,0,0,0
Beto Quintanilla,Mauro Garcia,2000,Andan unos federales,0,0,0,0,0,1,0,0,0,0,0
El As De La Sierra,Que Viva La Polvadera,2000,La ley nosotros la hacemos,0,0,0,2,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Jefazo,1998,A costillas de la ley,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Caballeros Del Camino,1998,Arriba los federales,0,0,0,0,0,1,0,0,0,0,0
