artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Tino El Pingüino,Evoca,2018,2015,1,9,0.0,"¿Cómo no has oído hablar del Sonido, ma
Mi? ¿Neta no has oído hablar de estos raps?
Todos mis fans ya saben qué pedo conmigo y
Que más que algún discurso es mantenerme leal.
Venga.
Son los tiempos.
Todos andamos movidos, mami.
Yo tampoco ya distingo qué es real.
Todo el crew ya sabe qué pedo conmigo.
Vatos, si les digo llego y llevo puros amigos.
Por las malas no te metas conmigo, mami.
No te vayas.
Sólo estaba escondido, mami.
Son las ansias, ve que apenas convivo.
Así que neta necesito que te vengas conmigo, mami.
Lo has notado y todo lo hago en mi estilo, mami.
Yo no te hablo, yo te saco el vestido, mami.
Obvio me gustas un chingo inclusive
Pero tengo mis motivos pa' dejarlo casual.
Venga.
Por la fuerza que estuvimos unidos, mami.
Cuando casi nos queríamos matar.
Chale, mi ex sabe qué pedo conmigo.
Pobre, me dio su cariño y eso acabó fatal.
Porque ahuevo tienes buenos motivos, mami.
Neta espero que un día encuentres tu hogar.
Digo, claro mis papás saben qué pedo conmigo.
Saben que nunca me rindo.
Me lo tienen prohibido.

Seguí mi corazón y ya.
Claro morro, lo hago por el money y ya.
El plan es hacer de mi memoria un negocio
Familiar y no son pedos con los que quiero lidiar.
Nos van a envidiar,
Pocos pensarían que un día llegaría yo a ser su adversario.
Es justo lo que hago.
Pinche Ave María va entre el torax y
El corner y eso ahora es del diario.
Mejóralo a la verga y me puede gustar.
Mira al hijo de verga, se fue a degustar.
¿Si ya saben cómo juega pa' qué le dan la bola?
Luego si no lo niegan se van a emputar.
De aquí al extintor, te sientes pintor.
Lo llevo al rincón, ustedes chitón.
Mi gente chingón, mi DF chingón.
Me tiene sin cuidado que andes de hocicón
Y me tiene sin cuidado ese morro chillón.
Lo quiero demasiado, lo pienso un montón.
Y es que así igual que ladro te doy un mordidón.
Y sí, con esto desde hace un rato hice el primer millón... Y
Ya me lo gasté... Que se arrimen al show y describan el show.
Ajá.
Entre el rímel y yo.
Y no, no intervino ni Dios.
Por Dios, ese crimen ni yo. ¿Cómo?
Y perdí el anillo.
Ferviente brillo.
Onda couture.
Neta, sí me importa el futuro de esos pinches niños, mami.
No me he disculpado.
Soy el mismo, chavos.
Deja lo olvidado, me hizo el mismo daño.
Podría no dar el yeyo como excusa. ¿Pa' qué?
Voy a empezar un pinche imperio el mismo año. ¿A quiénes convocaron?
Sé que no me hice solo, lo tengo sincho y claro.
Seguimos colocados, ya saben cómo rolo.
En todos pinches lados.
Yo de entrada, eh... yo de entrada no sé ni cómo son tan pinches malos.
Nos han de ver como un sector dominado.
No sé, creo que sospechan bien,
Los tengo a todos de mi lado. ¿Qué digo?
A todos empinados.
Tú no, a mí nada me has vendido.
He sido honesto, wey. ¿Cómo te explico que yo sí crecí con esto, wey?
Siempre me fui al desmadre opuesto.
Cuando te digo nadie, vato.
Neta, no iba nadie a los eventos, wey.
¿Yo soy de qué, cabrón?
De pinche rap con letras, wey. ¿Yo soy de qué, de pinche qué?
De rap de neta, wey.
Fíjate que hasta con lo fresa si en mi ciudad
Se vienen a parar me siguen dando la paleta, wey.
Sí, les llevo años dando tantas vueltas
Que me pregunto ¿han sido tantas, neta?
No es que haya tanta oferta.
Empecé a sacar demos en la prepa.
Ya era un tema en todo el sur y aquí esa mierda se respeta, wey.
Será que sí mami, me encantas, neta. ¿
Y a ti te encanta como el tantra, neta? ¿Me tiras tantas netas?
Será que sí te dejo en pantaletas.
Será que sí, con todo y tampax, neta.
Y aún tengo tantas letras.
Y me cantan reta. ¿Si no es por mí no se levantan, neta?
Luego se aguantan, neta. ¿Si así te trae cómo serán de neta?
Y sí es un poco desesperante, neta.
Está El Titán de vuelta.
Lo otro no parece intentar de neta.
Porfa no pares, al zaguán.
No neta.
Nomás acá, t
Ipo Maria Antonia y antes del
Disco voy a sacar nueve adelantos, neta.
Cada que lo oigo se hace más modesto.
¿Según la referencia es Matmos, neta?
Hace como que le está dando, neta.
Está cagado, parece Stand Up, neta.
Yo también quiero un pinche Lambo, neta.
¿Me quieren decir cuál es el plan completo?
Pues mira a Clay Matthews en el Lambeau, neta.
Y es un decir, para eso hay rangos, neta.
¿Su habilidad vale una camioneta y
Me están dejando con el cambio, neta?
Me sale plomo de los labios.
Como que se me... ¿sabes cómo?
Le damos diario, neta.
Quería el spot en donde está Boneta
Y me empecé a sentir del nabo, neta.
Mira con quién te estás juntando, neta.
No te vayan a poner un cuatro y des al tambo, neta wey.

Lo que es nomás, es un país de jodidos.
Pues se agarra uno de donde hay, de jodido ¿no?
Tal vez mejoré un poco allá el recorrido. ¿No?
Cuáles favores, pa' que me hayas corrido ¿no?
Se me subió a la cabeza como ron y corridos.
Si me aburro lo emano y me los doy de corrido.
Puse el tour en las manos de mis mejores amigos y
Cuando me ha costado llegar es cuando mejor me ha sabido.
Yo no sé ni qué vergas han oído o por qué andan como todos dolidos.
Lo voy a decir y es así de sencillo:
La estás cagando si no jodes conmigo, wey.
Nel, no me voy sin meter los nudillos.
Que me odien todos tipo Ernesto Zedillo.
Siento el rubor, lo que en el valle he movido.
Y aquí dejo el testimonio por si de alguien me olvido.

¿Cómo no has oído hablar del Sonido, ma
Mi? ¿Neta no has oído hablar de estos raps?
Todos mis fans ya saben qué pedo conmigo y
Que más que algún discurso es mantenerme leal.
Venga.
Son los tiempos.
Todos andamos movidos, mami.
Yo tampoco ya distingo qué es real.
Todo el crew ya sabe qué pedo conmigo.
Vatos, si les digo llego y llevo puros amigos.
Por las malas no te metas conmigo, mami.
No te vayas.
Sólo estaba escondido, mami.
Son las ansias, ve que apenas convivo.
Así que neta necesito que te vengas conmigo, mami.
Lo has notado y todo lo hago en mi estilo, mami.
Yo no te hablo, yo te saco el vestido, mami.
Obvio me gustas un chingo inclusive
Pero tengo mis motivos pa' dejarlo casual.
Venga.
Por la fuerza que estuvimos unidos, mami.
Cuando casi nos queríamos matar.
Chale, mi ex sabe qué pedo conmigo.
Pobre, me dio su cariño y eso acabó fatal.
Porque ahuevo tienes buenos motivos, mami.
Neta espero que un día encuentres tu hogar.
Digo, claro mis papás saben qué pedo conmigo.
Saben que nunca me rindo.
Me lo tienen prohibido.

Con dinero nuevo, con dinero bueno, con dinero que me dio este pedo.
Combiné el sombrero.
Por mis meros huevos.
Homie, ve el mugrero que eso llevo.
Con mi fe te elevo, con mi set de level.
Con mi ¿qué te llevo?
Tengo un vergo.
No hombre qué cerebro,
Homie ve ese verbo. ¿Cuánto crees que llevo siendo un terco?
Con la Tony nueva,
Con los Adi nuevos, con la Attack anclada en la mollera.
Según casi llegan, neta están de hueva.
Man, tus cats se caen a la primera."
Denilson,No Me Deje,2021,2020,1,9,0.0,"Mi negro nunca me dejé
Salí pa'l barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje
Salí pa'l barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje

Mi negro yo nunca me dejo tampoco me quejo de lo que me pasa
Tuve que crecer sin mi viejo y ahora tengo que estar lejos de mi casa
No soy un pendejo soy de los mejores siempre me ha sobrado la grasa
Antes ya tenía perras, pero ahora todas las que tengo son de raza

Mami qué es lo que te pasa yo tengo la salsa me sobra el estilo
Tengo lo mío y lo gané rapeando no tuve que vender los kilos
Antes yo estaba muy jodido por eso es que ahora la paso tranquilo
Y todos mi haters llorando por qué están colgando de un hilo

Y yo tranquilito porque tengo nuevos tenis
Brindo con henny, ya estamos ready
Para llevarnos todo el money
Moreno gang con flow de Tony
Este no es mi hobby, na', este es mi trabajo
Por eso si quiero perro te mando al carajo
Estamos dominando to' Mex' y eso que salimos de abajo

Mi negro nunca me dejé
Salí pa'l barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje
Salí pa'l barrio, barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje

Nunca me dejé
Como cohete fue qué despegue
Si me preguntan por los míos ya saben como andamos
Todos estamos flex

Respeto gané con la primera canción
Estaba menor y esos plomos en el callejón
Se metían en la grabación
Gracias mi Dios por este Don

Y aunque me difamen
Tengo el respeto de la calle
Vengo de en medio y que lo mamen
Voy a lo alto no pueden frenarme

Gucci, Balenciaga, Gaspiro
Voy por lo mío' todo' los shows en efectivo
Siempre jugando la vivo
Esas malas vibras de los haters las esquivo

Tengo la mitad del corazón, pensando
Meditando solo que este día no muera
La otra mitad está afuera por la calle
Mi reputación me cuida la carrera
Duermo con un ojo abierto de hace tiempo
Porque no se puede confiar en cualquiera
Traje al juego fuego y raza verdadera
Tu serpiente está Mordiendo la escalera

Espera hoy que dispare quien quiera
A mí me respalda toda la cuadra entera
Los miré de cerca pero no se aceleran
La fama es cabrona y les falta madera
Uh, ya sé como es el, de alguna pistola
Quieren refuego pues hola, no viene sola
Todos a bordo disfruten la ola

Mi negro nunca me dejé
Salí pa'l barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje
Salí pa'l barrio mi respeto me gané
Me grabé par de canciones y rapidito despegué
Quiero comprarme lo que siempre imaginé
Si yo estoy aquí mi negro es por qué nunca me deje"
Natanael Cano,Tay,2022,2020,1,9,0.0,"Nat, Nat
Nata
Ah, ah, ah, Tay
Gucci, Valentino o Balenciaga
A la baby le gusta la ropa cara
Los diamantes y quilates van con las pantallas, hey
Esta movie no se ensaya

Gucci, Valentino o Balenciaga
A la baby le gusta la ropa cara
Los diamantes y quilates van con las pantallas, hey
Esta movie no se ensaya, hey

Al OnlyFans subió una foto (hey)
La movie es de ella, yo solo otro, hey
Con ella la cama la rompo (ah)
Me dice ""papi"", yo no la toco

Me quiere dejar, me quiero morir, me quiero matar, hey
Me quiere dejar, me quiero morir, me quiero matar, uh
Me quiere dejar, me quiero morir, me quiero matar
Me quiere dejar, me quiero morir, me quiero matar, hey

Me dice quién soy
Le digo que soy el mejor
Le meto tan duro, que en lo que dormía compuse entera la canción
Toco la guitarra y le escribo cancione' a la' diablas que son como tú, tú
Que vienen, te dejan sin luz, luz
Lo bueno, no soy como tú, tú (Tay)

Me visto elegante, en la mano un millón, cadenas con diamantes
Ya no es como antes, porte exuberante, brillo en todas partes
Ahora con maleantes, navegando el terre, crecimos y aguante
En un plus siete para desplazarse, cuatro-cinco para dispararse

Ando bien loco, bien loco, bien loco, bien loco, bien atravesado
Bien loco, bien loco, bien loco, bien loco, bien loco, bien atravesado
Bien loco, bien psycho, me tiene miedo, dice que ya ando bien mal
Bien loco, bien psycho, me tiene miedo, dice que ya ando bien mal

Gucci, Valentino o Balenciaga
A la baby le gusta la ropa cara
Los diamantes y quilates van con las pantallas
Esta movie no se ensaya

Gucci, Valentino o Balenciaga
A la baby le gusta la ropa cara
Los diamantes y quilates van con las pantallas
Esta movie no se ensaya

Y puros corridos tumbados
Y trap tumbado, ja, ja
Ah, brr"
Alemán,Knockout OG,2025,2025,1,9,0.0,"Uh-uh-uh

Ya explotó
¡Cómo no!
Como Mike Tyson, me pegó
Pero me subió, no me noqueó
Tan arriba que Dios me vio

Vivo o muerto, qué sé yo
No siento na en el corazón (no-no)
Si ya no quiero más amigos
Es culpa de la traición

Mejor solo fumo mi blunt
En el estudio de grabación
Yo dirijo la película: luces, cámara, acción

Soy un éxito de taquilla
Una secuela de terror
Esto es solo para adultos
Niños, aténganse, por favor

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

I did it all for the nookie
Bien maldito como Chucky
No me hagan enojar
Porque ando todo stupid

Ando con todo mi gang
Con mis perras y mis putis
Bien la vamos a pasar
Traigo polvos tutti frutti

Si quiero te hago un drive by
Con la Uzi en la Suzuki
En mi clica puro OG
Aprende, mijo, tú estás rookie

Esto es de puro de hustlear
Aquí nada fue por lucky
Mucha feria voa aventar
Mami, tú mueve ese booty

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

Fuck!
(Fuck, fuck, fuck)

Estos haters tan odiándome
No saben qué show
Que tengo a su perra dándome
En el carro un blow

Me la paso intoxicándome
Ya no sé quién soy
Mirando hacia las estrellas
Voy arriba del Roll Royce

Y ya explotó
¡Cómo no!
Como Mike Tyson me pegó
Pero me subió, no me noqueó
Tan arriba que Dios me vio

Vivo o muerto, qué sé yo
No siento na en el corazón
Si ya no quiero más amigos
Es culpa de la traición

Woh-oh-oh-oh
Woh-oh-oh-oh
Woh-oh-oh-oh
Woh-oh-oh-oh"
Belinda,Cactus,2025,2025,1,13,0.0,"Hoy quiero sacar to esto que lleva cargando mi corazón
Porque la terapia ayuda, pero la música sana más cabrón
Y al final no hay bien sin mal
Y el dolor se pasará

Ya volví, Beli
Beli, bélica

Mi pecho no es bodega, todo pa fuera
Lo que me hace mal se va pa la mierda
No fuiste lo que esperé de ti
Carajo, cómo me hiciste sufrir

Dicen que todo sana con tequila
Bebo y nomás le echo sal a la herida
Por lo menos bailo esta canción
Y salud a las que están igual que yo

Bebo, salud por tu recuerdo
No veo el olvido lejos
Me costó mil pedas no llamarte cruda y hacerme la dura
Bebo, y salud por to los besos
¿De qué sirvió tatuarte mis ojos pa luego borrarlos con otros?

No todo fue lo que me mostrabas
Si supieran cómo tú me tratabas
Una piedra que no fue real
En un compromiso para aparentar

A lo hecho, pecho, con o sin despecho
A nuestro amor no le diste el respeto
Yo nunca dije nada de ti
Y con mucha clase yo me fui

Bebo, salud por tu recuerdo
No veo el olvido lejos
Me costó mil pedas no llamarte cruda y hacerme la dura
Bebo, y salud por to los besos
¿De qué sirvió tatuarte mis ojos pa luego borrarlos con otros?

Uh, uh-uh, uh-uh, uh-uh
Uh, uh-uh, uh-uh, uh-uh
Uh, uh-uh, uh-uh, uh-uh, uh"
Chino Pacas,LLEVARTE,2025,2025,1,9,0.0,"Yo me subo al escenario y gritan mi nombre (ey)
Brillan los diamantes y ahorita ya hasta veo el doble
Así el mundo se acabe

Como en aquella noche quiero darte
Y hasta a la luna llevarte
Sacarte todo lo que tengas conmigo
Eso es punto y aparte
Tu pelo acariciarte
Donde tú quieras tocarte
Venirte como te venías conmigo
Y esto no se acabe y esto no se acabe

Y hasta cómo te gustaba, me sabía tus claves
Una flaquita bien buena
Pero de repente le salen los males
Bien mami, y a ella así le sale
Bien mami, y a ella así le sale
Bien mami, y a ella así le sale

Tú con tantas curvas, nena, y yo sin frenos
Locuras que solo tú y yo conocemos
Llámame a cualquier hora y en donde tú quieras lo hacemos
Morí aquella noche que bebí tu veneno
Haciendo el amor en el coche, besando tus labios, tocando tus senos

De que me gustas, me gustas
Y es que contigo me la paso como nunca
Y siento cosas que no había sentido nunca
Si estoy contigo, lo demás no me preocupa

Sin que nadie se entere
Paso a buscarte en breve
Me gusta cómo te mueves
Ven a quitarme la fiebre
Mírame cómo me tienes
Atrapado en tus redes
Entre cuatro paredes
Tú eres el seis y yo el nueve
Nena, tú haces que me eleve

No hay problema que no arreglemos en la cama
Mi corazón frío como una caguama
No te creo cuando dices que me amas
Pero voy tendido cada que me llamas
Voy a contentarte y besarte y perderme
En tu íntima parte, voy a dibujarte
De mis pensamientos no puedo sacarte
Y te juro que yo no quería enamorarme

Cuando te vas empiezo a desmoronarme
Pero sé que estabas loca por llamarme
Yo también quería salir a buscarte
Por eso llegué a tocarte a tu ventana
Fue porque los dos nos moríamos de ganas
Nos dimos besos con sabor a Buchanan's
Contigo no importa gastarme la lana
Todas mis heridas tú siempre las sanas

Probé tu miel, nena, soy un perro infiel
Ven conmigo para hacerte lo que no te hace él
Y comenzamos a arder, tú, la hija de Lucifer
Me quedaría en el infierno solo pa volverte a ver

Y se te nota
Cómo tú aún me piensas y en la cama eras bien loca
Ya ahora está soltera
Yo ando contando feria y fumando mota
Pa arriba y pa abajo
Bien oscuros traigo los vidrio' en la troca

Ey
Y si el mundo se acabe
Yo vi to's tus lunares con tu carita de ángel

Ey
Tus mensajes en clave
Pa que vaya a buscarte, mami, es que tú eres arte, yo
Te espero, sé que vale
Y ese vato ridículo ni te llena, mami
Y si el mundo se acabe, tus mensajes en clave
Y ese vato ridículo ni te llena, mami

Ey
Probé tu miel, nena, soy un perro infiel (Barrio de Tamaulipas, puro Guanajuato)
Ven conmigo para hacerte lo que no te hace él (arriba las mujeres)
Y comenzamos a arder, tú, la hija de Lucifer
Me quedaría en el infierno solo pa volverte a ver"
Antonio Aguilar,El Cantador,1972,1970,1,6,0.0,"Nació bajo de una higuera
Su madre fue yegua fina
Le llamaban ""La Catrina""
Yo le puse ""El Cantador""

Fue un potro comadrillo
Que otro caballo cualquiera
Y como yo lo hice mío
Resultó muy corredor

Era lindo
Mi caballo
Era mi amigo más fiel

Ligerito
Como el rayo
Era de muy buena ley

Cuando era de falsa rienda
Daba ventaja a su madre
Muy pronto dejó a su padre
Con dos cuerpos le ganó

Era de pelo retinto
Dos albos con un lucero
Muy fachoso y mitotero
Y lindo de corazón

Era lindo
Mi caballo
Era mi amigo más fiel

Ligerito
Como el rayo
Era de muy buena ley

Nació bajo de una higuera
Y en el potrero quedó
Qué lástima que muriera
Mi compañero mejor

Por eso, cuando el día muere
Y la luna va a salir
Me voy hasta aquel potrero
Mis recuerdos a vivir

Era lindo
Mi caballo
Era mi amigo más fiel

Ligerito
Como el rayo
Era de muy buena ley"
Antonio Aguilar,La Martina,1972,1970,1,6,0.0,"¡Aya!
La Martina
¡Uah!

Quince años tenía Martina
Cuando su amor me entregó
A los 16 cumplidos
Una traición me jugó

Estaban en la conquista
Cuando el marido llegó
¿Qué estás haciendo, Martina
Que no estás en tu color?

Aquí me he estado sentada
No me he podido dormir
Si me tienes desconfianza
No te separes de mí

¿De quién es esa pistola?
¿De quién es ese reloj?
¿De quién es ese caballo
Que en mi corral relinchó?

Ese caballo es muy tuyo
Tu papá te lo mandó
Pa' que jueras a la boda
De tu hermana, la menor

Ay, ¡pobre Martina!, parecía parecía pan de cera
'Taba verde limón, le cayeron con las manos en la masa
¡Ay!

¿Yo pa' qué quero caballos
Si caballos tengo yo?
Lo que quero es que me digas
¿Quién, en mi cama, durmió?

En tu cama naiden duerme
Cuando tú no estás aquí
Si me tienes desconfianza
No te separes de mí

Y la tomó de la mano
A sus papás la llevó
Suegros, aquí está Martina
Que una traición me jugó

Llévatela tú, mi yerno
La Iglesia te la entregó
Y, si ella te ha traicionado
La culpa no tengo yo

Ah-ah-ah, la criaron mañosa
Salió mañosa, cuatrera, alborotadora
Po're, po're viejo

Hincadita de rodillas
Nomás seis tiros le dio
El amigo del caballo
Ni por la silla volvió"
Vicente Fernández,Caballo Golondrino,1970,1970,1,6,0.0,"Tenia fama de pelao
Siempre anda bien armado
Ese Maclovio Natera

Era revolucionario
Quería mucho a su caballo
Y le gustaba dar guerra

Su caballo era muy fino
Se llamaba Golondrino
Dosalbo y muy pajarero

Conocía bien el peligro
Se paraba en dos patitas
Si venteaba al enemigo

Al caballo como al hombre
El amor lo trae herido
Brinco el pesebre esa noche
Dejando a su amo dormido

Cuando volvió el nuevo día
Hallo a Maclovio tirado
Los rivales que tenía
Ya lo habían medio matado

...Y como decía Maclovio
¡Arriba La Revolución Hijos
De Pancho Villa!

Cuando Maclovio moría
Debajo de su caballo
Se quejaba y se reía

Su caballo relinchaba
Con las patas lo meneaba
Quería volverlo a la vida
Cuando el caballo venteo
Que estaba muerto de veras
Sin detenerse corrió
Internándose en la sierra
Los del pueblo lo buscaron
Sin encontrarlo ya nunca
El caballo Golondrino
Siguió a Maclovio a su tumba"
"""El Piporro""",Chulas Fronteras,1972,1970,1,9,0.0,"Chulas fronteras del norte como las extraño
No las diviso desde hace un año

Andandome yo paseando
Por las fronteras del norte
Ay que cosa tan hermosa

De Tijuana a Ciudad Juarez
De Ciudad Juarez Laredo
De Laredo a Matamoros
Sin olvidar a Reynosa

Una muchacha en el puente
Blanca flor de primavera
Me miraba, me miraba

Le pedí me resolviera
Si acaso yo le gustaba
Pero ella queria otra cosa
Le ayudara en la pasada

Me vio fuerte de brazo,
Ancho de espalda, ancho de pecho
Po's no me cargo de bultos

Ah que mujer tan chivera
Y yo haciendole testera
Al llegar a la aduana
Me dice el de la cachucha

¿Qué llevas ahí?
No po's pura cosa permitida, llevo comida
Mentira, llevas géneros

Ah que sopor y que bochorno
Empecé a pasar aceite, raza
Sude y sude de pura vergüenza

Antes iba al otro lado
Escondido de la gente
Pues pasaba de mojado

Ahora tengo mis papeles
Ya estoy dentro de la ley
Tomo whiskey o la tequila
Hasta en medio del high way

Ey tu mecsicano, tu eres mojado
Guara moment güero, guara moment
I am working here, I am working in the piscas
In the betabel a in the love arroces
I gara peipers, I gara peipers

Dis is mai picture
Un poco bigoton pero is mai picture
Bueno si, pero tu estás tomando
Bicos I jev mony

And wit di mony dancing di dog
Con dinero baila el perro criatura
Echate un trago no te vayas dioquis
Oh no

I have whisky and tequila, ohh fain fain
Tecaila, no digas tecaila porque andale, échate un trago
Este tecaila mucho caliente mucho picoso

Don't bi soflamer, don't be soflamer
No seas soflamero
Echate otro
Oh No, otra vez será, otra vez será

'Bueno, I wait for yu, or yu wait for me
Mejor yu guey

Yo les digo a mis amigos
Cuando vayan a las piscas
No se dejen engañar

Con los güeros ganen lana
Pero no la han de gastar
Venganse pa' la frontera
Donde si van a gozar"
